Elapsed Time since 2021/10/05 14:25:07 -0500;recv_yaw;thm_ab;ab_flow_meter;engthr;ldrair;rad
1417.7745914459229;0;94.85616;11.01575;1800;True;17.0
1417.882695198059;0;94.85616;11.01575;1800;True;17.0
1418.0059912204742;0;94.85616;11.0242;1800;True;17.0
1418.117338180542;0;95.54472;11.01575;1800;True;17.0
1418.191633462906;0;95.54472;11.01575;1800;True;17.0
1418.353115081787;0;95.54472;11.0242;1800;True;17.0
1418.4629077911377;0;95.54472;11.02843;1800;True;17.0
1418.571294784546;0;95.54472;11.01998;1800;True;17.0
1418.68155169487;0;95.54472;11.03266;1800;True;17.0
1418.791232585907;0;95.54472;11.0242;1800;True;17.0
1418.900795459747;0;95.54472;11.01998;1800;True;17.0
1419.0249118804932;0;95.54472;11.06647;1800;True;17.0
1419.1330053806305;0;95.64967;11.03266;1800;True;17.0
1419.2426326274872;0;95.64967;11.01575;1800;True;17.0
1419.351110458374;0;95.64967;11.02843;1800;True;17.0
1419.4623472690582;0;95.64967;11.02843;1800;True;17.0
1419.5865483283997;0;95.64967;11.01152;1800;True;17.0
1419.69762134552;0;95.64967;10.99461;1800;True;17.0
1419.8080430030825;0;95.64967;10.99884;1800;True;17.0
1419.918054819107;0;95.64967;10.99461;1800;True;17.0
1420.02929520607;0;95.64967;11.01152;1800;True;17.0
1420.1401431560516;0;95.64967;11.01152;1800;True;17.0
1420.2507727146149;0;95.78176;10.95657;1800;True;17.0
1420.3615481853485;0;95.78176;11.0242;1800;True;17.0
1420.4717860221865;0;95.78176;11.01152;1800;True;17.0
1420.5833082199097;0;95.78176;11.01152;1800;True;17.0
1420.708456516266;0;95.78176;11.0242;1800;True;17.0
1420.819366455078;0;95.78176;11.01575;1800;True;17.0
1420.9310929775238;0;95.78176;10.99461;1800;True;17.0
1421.0412621498108;0;95.78176;11.00307;1800;True;17.0
1421.1498470306396;0;95.78176;10.99461;1800;True;17.0
1421.2603480815887;0;96.47795;11.01998;1800;True;17.0
1421.370048046112;0;96.47795;11.01998;1800;True;17.0
1421.4927215576172;0;96.47795;11.00307;1800;True;17.0
